SMILES,SMILES_state,NLL
CCOC(=O)C1(C)CCCC2(C)c3cc(OC)ccc3C(=NOCC=C(C)C)CC12,1,25.86
COc1cc2c(=Nc3ccc(Cl)cc3)nc[nH]c2cc1OCC(=O)NCC1CCCO1,1,33.91
Cc1[nH]c(C(O)=NCc2ncc[nH]2)c(C)c1NC(=O)OCOC(=O)CN,1,54.02
COc1ccccc1C=CC(=O)OC1CC(C(=O)O)OC(OC)C1OC(=O)c1ccc(Br)cc1,1,38.67
CC(=O)Nc1cc2c(c3nsnc13)C(=O)c1ccccc1C2=O,1,23.29
O=C(N=c1[nH]c(-c2ccc3cc(C[n+]4ccccc4)ccc3c2)cs1)c1ccc(Cl)cc1,1,36.37
CN(C)CCNC(=O)c1cccc(CO)c1,1,27.57
Cc1cc2c(cc1Cl)N(CC#N)C(=O)C2=O,1,22.96
CCCN1CNc2ccc3ncnc(C(=O)OCCN(C)C)c3c2C1,1,36.23
CCOC(=O)C1CCN(C(=O)CN(C)S(=O)(=O)c2ccc(Cl)cc2)CC1,1,23.6
Cc1noc2ncnc(N3CCOCC3CCO)c12,1,28.02
O=c1cc(CN2CCc3ccccc32)oc2c(CN3CCOCC3)c(O)cc(O)c12,1,28.2
CCOc1ccc(-c2c(C(=O)NN=Cc3cccc(OC)c3O)nnn2-c2no[nH]c2=N)cc1,1,22.18
Cc1ccc(C=Nn2c(CSc3nnc(-c4ccncc4)o3)nc3ccccc3c2=O)cc1,1,23.99
COc1cccc(-n2c(SCC(=O)N(C)C3CCCCC3)nc3c4cc(OC)ccc4n(C)c3c2=O)c1,1,33.09
O=[N+]([O-])c1ccc(Cn2c(O)csc2=NN=C2CCCCCC2)cc1,1,20.01
Cc1cccc(C(=O)NCC2OC(n3cnc4c(=NC(c5ccccc5)c5ccccc5)[nH]cnc43)C(O)C2O)c1,1,29.51
O=C(c1ccc([N+](=O)[O-])cc1)c1nc(=Nc2ccc3[nH]ccc3c2)cc[nH]1,1,33.54
COC1CN(Cc2ccc(F)c(F)c2)CCC1(O)C1CCCCC1=O,1,39.79
CCOc1c(OC)cc(C(=O)NN=Cc2ccc(C)o2)cc1[N+](=O)[O-],1,29.78
COc1ccc(-c2ncnn2-c2cccc(-c3ccc(C(N)=O)c4[nH]c5ccc(O)cc5c34)c2C)cc1,1,37.08
CCCCCCCCCCCCCCc1cc(C)cc(C2CC(=O)OC2(O)CO)n1,1,37.74
CCc1c(C)[n+]([O-])c2c([n+]1[O-])CCC2,1,21.71
O=C(CC1CCN(c2ccncc2F)CC1)N1CCC(N2CCCC(CO)C2)CC1,1,32.06
COc1ccccc1COC(=O)C(OC(=O)c1ccccc1)C1OC2OC(C)(C)OC2C2OC(C)(C)OC12,1,38.34
CN1C(=O)c2ccc(NC(=O)C(=O)c3ccc(F)cc3)cc2C1=O,1,27.67
COc1c2ccccc2c(O)c2c(O)c3c(c(O)c12)=CC(O)(C(C)=NO)CC=3OC1CC(N)C(O)C(C)O1,1,32.72
Clc1ccc(-n2cc(CSc3nnnn3-c3ccccc3)nn2)cc1,1,23.87
Cc1ccccc1C1=C(c2ccc(S(C)(=O)=O)cc2)CCC1=O,1,22.1
O=c1ccn(Cc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c(=O)[nH]1,1,24.19
CCc1ccc(-c2nn(CC3(C)CC3)c(=O)nc2-c2ccc(OC)cc2)cc1,1,32.86
CNC(C)C(=O)N(C)Cc1c(Cl)cc(C(F)(F)F)cc1Cl,1,30.8
c1ccc(Oc2ccccc2N=Nc2nn[nH]n2)cc1,1,25.7
C=CCCn1c(Cn2nnc3ccccc32)nc2c1c(=O)n(CCC)c(=O)n2CC,1,31.78
CC(C)(CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)C(=O)N1CCC(NC2CCC(C(=O)O)CC2)CC1,1,36.95
C=C(CC)C12CC3=C4C=CC=C(C(=C4C1=O)O2)c1ccc(OC(C)=O)cc1N3,1,59.37
C=CC(=O)OCOC(=O)CCc1ccc(OC)cc1,1,28.02
CC(=O)c1ccc(NC(=O)COC(=O)c2ccc(-n3nc(C)cc3C)cc2)cc1,1,24.35
CC(OC(=O)N1CCN(C(=S)Sc2ccc(C(F)(F)F)cc2)C(Cc2ccccc2)C1)C(C)(C)C,1,36.81
CCC(=O)NCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,1,22.01
NC(=O)c1cccc2c1C(O)c1cc(Nc3ccccc3)ccc1-2,1,34.15
N=c1[nH]nc(SCC(=O)Nc2ccccc2Cl)s1,1,19.52
C=CCOC(=O)C1=C(C)CC(C(F)(F)F)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,1,31.18
CCC(NC(=O)c1ccc(OC)c(Cl)c1)(c1nc(OC)cc(OC)n1)c1nnnn1C,1,37.19
Cc1[nH]c2ccc(C3c4c(n(C)[nH]c4=O)OC(=N)C3C#N)cc2c1C,1,29.07
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)CC(C)(CO)C5CCC43C)C2C1,1,27.55
O=C(O)c1ccc(C2CCCN(C(=O)NCc3cccnc3)C2)cc1,1,26.75
CS(=O)(=O)N(CC(=O)Nc1cc(Cl)ccc1Cl)C1CCCCC1,1,22.31
CN(C)CCN=c1nc(N=c2nccc[nH]2)[nH]cc1F,1,25.68
CC(C)CCN(CC(O)C(F)(F)F)c1ccccc1,1,27.09
COc1ccc2c(c1)c(=Nc1ccc(S(N)(=O)=O)cc1)c1ccc(C(F)(F)F)cc1n2CCCCCCCCCNS(=O)(=O)c1ccc(C)cc1,1,37.87
O=C(OCc1ccccc1)C1C2CCc3c(O)[nH]c(O)c3C2NN1c1ccccc1,1,37.52
CNC(=O)COC(=O)c1ccc(N2CCOCC2)c(NC(=O)c2ccc(NC(C)=O)cc2)c1,1,33.42
Cc1cc(C)cc(CNC(=NO)c2ccc(C)nc2Oc2ccccc2F)c1,1,21.77
O=C(NC1(Cl)CC1)c1[nH]nc(-c2ccccc2)c1Cl,1,31.19
CNCCNC(=O)Cn1c(-c2ccc(CN(C)C)cc2)c(C#N)c2ccc(F)cc21,1,37.64
O=S(=O)(NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1)C1CC1,1,22.1
Cc1ccc(-c2csc(SC3CNC(C(O)=NO)C3)n2)cc1,1,30.23
ON(Cc1cc2ccccc2o1)c1ccc2c(C3CCNCC3)nn(-c3ccccc3)c2c1,1,38.31
CC1CC(=O)C2=C1CCCC2c1ccccn1,1,28.48
COc1cccc(C2CC(c3cc(F)ccc3F)=Nc3nnnn32)c1,1,27.42
CNS(=O)(=O)c1cc(C(=O)Nc2ccc(-c3cn[nH]c3)c(C)c2)ccc1C,1,34.33
COc1cc2oc(O)cc(=O)c2c2oc3cc(O)ccc3c12,1,28.28
CC(CCc1ccccc1)NC(=O)Cn1ccc2c(=O)n(CC(=O)NCCCN(C)C)ccc21,1,38.41
CC12CCN(C(=O)c3ccccc3)C1N(Cc1nc3cc(O)ccc3s1)c1ccccc12,1,34.37
Cc1ccc(C)c(N2CCN(C(=O)c3ccco3)CC2)c1,1,19.5
CC(=O)c1cc(C(=O)COC(=O)C2CCC(C(C)(C)C)CC2)[nH]c1C,1,26.18
CCCc1ccc2ccc3cccc4ccc1c2c34,1,22.94
CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,1,20.27
Cc1ccn2c(=O)cc(COC(=O)Nc3ccc(Cl)cc3)nc2c1,1,25.71
CCCCOc1ncccc1C(=O)Cn1nc(C)c(C)c1C,1,31.6
CC(C)(C)c1cc(C(=O)N2CCC3(CC2)Cc2cn(C(C)(C)C)nc2C(=O)N3)no1,1,25.05
Fc1ccc(N2CCN(c3nc4ccccc4c4ccccc34)CC2)cc1,1,21.39
CC(=O)Nc1ccc(NC(=O)C(C)Sc2nc(-c3cccc(NS(C)(=O)=O)c3)n[nH]2)cc1,1,31.19
O=c1[nH]nnc2c1CCCCC2,1,19.33
O=C(O)c1ccc(Cl)c(N=C2C(=O)c3ccccc3C(=O)C2Cl)c1,1,25.24
C#Cc1ccc2nc3n(c(=O)c2c1)-c1ncccc1C(=O)NC3Cc1ccccc1,1,27.82
COc1cc(Br)cc(OC)c1-c1coc2cc(O)ccc2c1=O,1,27.99
CC1=NC(=O)NC(c2ccc(N(C)C)cc2)C1C(=O)N(C(C)C)C(C)C,1,23.68
COc1cc2[nH]c(-c3c(OC)cc(OC)c4c3CC(O)C(C)C4)c(C(=O)c3cc(OC)c(OC)c(OC)c3)c2cc1OC,1,34.53
COCCOc1cc2c(=O)n3c(cc2cc1OC)-c1cc(OC)c(OC)cc1CC3,1,31.15
COc1cccc2c1C(NC(=O)c1ccncc1)C1C=Cc3ccccc3C1N2,1,42.4
Oc1c2c(c(O)n1CCCCN1CCN(CCCCCn3ccc4ccccc43)CC1)C1CCC2C1,1,30.21
Cc1ccc2ncc(C=NN3C(C)CCCC3C)n2c1,1,28.32
Clc1nsnc1N1CCCC1,1,20.64
CN(C)Cc1ccc(F)c(Cn2ccc3ccc(NC(=O)NC4CC4)cc32)c1,1,33.17
O=C(NC1CCCNC1)c1ccc2oc(-c3ccccn3)nc2c1,1,29.07
Cc1cc(C)c(S(=O)(=O)c2ccc(Br)cc2)c(=O)[nH]1,1,19.6
COc1ccnc2c(-c3cc4c(cc3N3CCN(C5CC5)CC3)C(C)(C)c3[nH]c5ccc(C#N)cc5c3C4=O)cccc12,1,34.35
O=C(O)Cc1ccc(O)cc1O,1,18.67
O=C(CSc1nc2ccccc2s1)NNC(=O)c1ccccc1F,1,24.69
O=C(Nc1cccc2ccccc12)C1CCCO1,1,21.13
COc1ccc(-n2cc(CNC3CCCc4c3cnn4C)c(-c3ccncc3)n2)cc1,1,28.24
CCOC(=O)Cc1ccc(C(=O)OCC)n1C,1,22.78
C[N+](C)(C)c1ccc(CNC(=O)c2cc(Oc3ccccc3)cc(C(F)(F)F)c2)cc1,1,31.01
O=C(Nc1ccccc1-c1cc(=NC2CCNC2)c2ccccc2[nH]1)c1cc(-n2ccnc2)ccc1Cl,1,38.76
CCNC(=O)NCCCc1nnc(Cc2ccc(F)cc2)o1,1,27.92
COC12CC3C4(C)CCCC(C)(CO)C4C(O)C(O)C3(C1)C(O)C2C(O)(O)C(C)O,1,48.28
CC(=NNC(=O)Nc1ccc(Cl)c(Cl)c1)c1ccccc1,1,23.91
O=C(CSc1nc(=O)c2nnn(Cc3ccccc3)c2[nH]1)N1CCOCC1,1,22.98
O=C(OCCN=c1cccc(C(F)(F)F)[nH]1)c1cccc(Br)c1,1,30.08
CCc1ccc(-n2ncc(N3CCN(c4cccc(OC)c4)CC3)c(NCCCN(CC)CC)c2=O)cc1,1,38.02
O=C(c1cccc(Cl)c1F)N1CCN=C1SCc1ccc(Cl)c(Cl)c1,1,27.6
OCC1C2CC3CC(C2)N(C3)C2CCC1N2,1,36.83
COc1cc[nH]c(=N)c1C#Cc1cccc(-c2nnc(-c3ccc(C)cc3)o2)c1,1,37.68
COc1cc(-c2c(C3CCCC3)c3ccc(C(=O)NC4(C(=O)Nc5ccc(C=CC(=O)O)cc5)CCCCC4)cc3n2C)ccn1,1,30.0
COc1ccccc1CCN(C)C(=O)CCCc1ccc(=NCCc2ccccn2)[nH]c1,1,38.25
Cc1ccc(Cl)cc1-n1c(C=Cc2ncccc2C(F)(F)F)nccc1=O,1,32.24
COC(=O)CCC(=O)OC1(C)C(=O)C=C2C=C(c3ccsc3)N(C3CCCC3)C=C2C1=O,1,27.55
Cc1cc(C)n2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3F)c2n1,1,22.48
COc1ccc(Oc2ncc(C(=O)NC(C)C)s2)cc1Cl,1,26.52
CC(=O)NC1CC2CCCC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,1,25.78
O=C1C(=O)C(c2ccccc2)Oc2ccccc21,1,23.78
O=c1nc(-c2ccccn2)c(-c2ccccc2)cn1CC(O)C(F)(F)F,1,33.38
CC(Cc1ccc2ccccc2c1)CC1(N)C(=O)N(C)c2ccccc21,1,35.85
CSc1ccc(C=Cc2ccc(OCCC(O)CC(=O)O)cc2)cc1,1,34.34
CN(C)c1ccc(C=c2[nH]c(=Cc3ccc(-c4cccc(C(=O)O)c4)o3)oc2=O)cc1,1,30.48
CC(=O)c1cccc(OCCNC(=O)C2CCN(S(C)(=O)=O)CC2)c1,1,27.7
CCOC(=O)C(O)(C(=O)Nc1ccccc1O)C(O)CCC(=O)O,1,38.86
N=C1NC(c2ccc(OCCN3CCCC3)cc2)CO1,1,22.85
CS(=O)(=O)c1ccc(CNC(=O)CSCc2ccccc2)cc1,1,24.27
Cn1cnnc1SCC(=O)Nc1ccc(F)cc1,1,19.55
O=C1NC2(CCN(CCc3ccccc3)CC2)C1c1ccccc1,1,24.25
CC(Oc1ccc2nc(COc3ncc(C(F)(F)F)cc3Cl)[nH]c(=N)c2c1)c1ccccc1,1,42.1
COc1ccc(CNCc2cccs2)cc1NS(=O)(=O)C(C)C,1,27.88
O=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)NCC(=O)N1C=NC(c2ccccc2)CCC1,1,33.08
COc1ccc(C(=O)Oc2ccc(C=Cc3cc(O)cc(O)c3)cc2)cc1,1,20.51
COc1ccc(C2CC(=O)C=C(C#Cc3ccc(OC)c(OC)c3)C2)cc1,1,25.84
CSc1nnc(CCOC(=O)c2ccccc2-c2ccc(F)cc2)o1,1,33.21
CN1CCC(N=c2nc(N(C)C(=O)c3cccc(Oc4ccccc4)c3)cc[nH]2)CC1,1,26.37
CS(=O)(=O)c1ccc(-n2nc(C3CCN(CCCO)CC3)cc2-c2ccc(Cl)cc2)cc1,1,26.25
Cc1cc(C(=O)NNC(=O)c2ccc(Cl)c(S(=O)(=O)N3CCOCC3)c2)c(C)o1,1,25.06
N#CC(=Cc1c(-c2ccc(Cl)cc2)[nH]c2cc(Cl)ccc12)c1ccccc1,1,25.41
C=C1CC2CCC3(C)C(CC(=O)C4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C2OC1=O,1,29.04
Clc1ccc(C2CC(CNCCCSc3nc4ccccc4s3)Cc3ccccc32)cc1,1,33.71
CC1N=CN1N=Cc1cn(C(=O)N(C)C)c2ccc(S(=O)(=O)c3csc4ccc(Cl)cc34)cc12,1,52.38
CCOC(=O)c1cccc(NC(=O)Cc2nc(=O)cc(N3CCCC3CO)[nH]2)c1,1,30.58
CCOC(=O)C1=CC(C(O)(C(F)(F)F)C(F)(F)F)CN(S(=O)(=O)c2ccccc2)C1,1,34.87
O=c1[nH]c2cc([N+](=O)[O-])c(C(F)(F)F)cc2[nH]c1=O,1,17.43
O=C(CC1CC2C=CC1C2)NCC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1,1,30.2
COc1ccc([N+](=O)[O-])c2c(=Nc3cccc(C)c3)nc(C)[nH]c12,1,29.9
O=C1CCCN(C(=O)c2ccccc2[N+](=O)[O-])C1Cc1ccccc1,1,27.99
Cc1ccc(-c2ccc(C(=O)N3CCC(COc4ccc(C(=O)O)cc4)CC3)cc2)s1,1,31.27
O=C(CCCNC(=O)c1nc2ccccn2c1C(=O)NCC12CC3CC(CC(C3)C1)C2)Nc1ccccc1-c1ccccc1,1,44.22
Clc1ccc(Cl)c(-c2nnc(N3CCCC3)c3ccccc23)c1,1,26.04
COc1ccc(NC(=O)COc2nsnc2N2CCOCC2)cc1,1,20.35
Cc1cc(O)cc(C)c1CC(N)C(=O)N1CCCC1C(=O)NCc1cc(Cl)ccc1-n1cnnn1,1,25.0
COc1ccc2c(-c3cccc(O)c3)c(C(=O)c3ccc(OCCN4CCCCC4)cc3)sc2c1,1,27.82
COC(=O)c1cc(OC)c(OC)cc1NC(=O)c1ccc(F)cc1,1,21.57
COc1cc2c(cc1OC)C(CCN(C)CCCN1Cc3ccc(=O)n(Cc4ccccc4)c3CC1=O)CCC2,1,35.04
O=C(Nn1c(O)c2c(c1O)CC=CC2)c1ncn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)n1,1,30.81
CC(C)Oc1ncc(-c2cc3sc(C(C(=O)NCCS(=O)(=O)O)S(=O)(=O)CCC(F)(F)F)nc3cc2F)cn1,1,36.17
C=CCn1c(O)c(C(C)C)oc1=O,1,23.82
CCCCN1CCC(N2C(=O)CC(C)(C)C2=O)CC1,1,26.95
Nn1c(O)c2c(c1O)C1(CCN(c3ccc(C(=O)O)cc3F)CC1)N2,1,36.59
COC(=O)C1C(C)OC(=O)N(c2ccc(OC)cc2)C1c1ccc(C)cc1,1,30.96
C#CCn1ncc2c(=O)n(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)nc21,1,30.9
COC(=O)CNC(=O)C1(C)CCN1CCc1ccccc1,1,25.98
NC(N)=NCNC(=O)Nc1ccc(-c2nc3ccccc3c(=O)n2-c2ccc(Cl)cc2)cc1,1,42.15
CCc1cc2c(=O)c(OC)c(-c3ccc(C(=O)O)cc3)oc2cc1OCC(=O)O,1,30.13
C=CCCCCCCCCC(=O)N1CCCC1C(=O)O,1,22.03
Cc1ccc(S(=O)(=O)N(C)CC(=O)Nc2cnc3ccccc3c2)cc1,1,22.89
N#CN=C(NCc1ccccn1)c1ccc(F)c(F)c1,1,28.7
CCC(CC)NC(=O)c1ncc(-c2cn[nH]c2)n1C,1,28.52
O=C(OCCCCCCOC(=O)c1cccc2nc3c(nc12)Cc1ccccc1-3)c1ccc2ccccc2c1,1,33.13
CCCn1ncc(C=CC(=O)Nc2cn(C(=O)c3ccccc3)nc2Cl)c1C,1,36.83
CNCCS(=O)(=O)c1cc(Oc2cc(-c3cnn4c(C)ccnc34)ccn2)ccc1C,1,40.71
CCN(CC)CCSC1c2ccccc2Oc2ccccc21,1,20.89
CCOc1c(OC)c(OC)c2oc(-c3ccccc3)cc(=O)c2c1O,1,21.74
COc1ccc(CC(=O)NC(C(C)=O)C(=O)N2CCC3(CCCC3)CC2)cc1,1,28.95
CCOc1ccc(CNC(=O)C(Cc2ccccc2)NC(=O)c2ccccc2OC)cc1,1,30.13
CCC(C)C(NC(=O)C(C)C)C(CC(C)C)NC(=O)C(=O)N=C(CCC(=O)NC(C)C(=O)NC(C(N)=O)C(C)C)Cc1ccccc1,1,43.83
CNC(=O)c1ccc(-c2nc(C(=O)NC3CC(COC)CCC3NC(=O)Nc3ccc(C)c(C)c3)cn2CC2CCCC2)cc1,1,63.45
O=C(CCCCN1CCCC1)c1cnc(N2CCCC2)[nH]c1=Nc1ccccc1,1,30.83
CC(C)=CCC1(C)C(=O)C2(CC=C(C)C(=O)O)OC(C)(C)C(CC1C(C)(C)O)C2=O,1,37.65
O=C(C=C1C2CC3CC(C2)CC1C3)NCc1cccnc1,1,27.25
CC(C)c1ccc(-n2cc(-c3c(O)ccc4ccccc34)nn2)cc1,1,25.43
CC(C)(C)c1ccc(=O)n(CC(=O)NC2CCS(=O)(=O)C2)n1,1,22.47
CCCC(=O)NC(CCO)c1ccc(Cl)cc1,1,24.38
N#CC(=Cc1ccc(Cl)c([N+](=O)[O-])c1)c1ccc(C(O)=NO)cc1,1,32.18
COc1ccc(C(=O)Nc2ccc3[nH]c(=Nc4ccccc4C)oc3c2)cc1,1,28.46
FC(F)(F)c1cc(CN=c2cc[nH]c(-c3ccccn3)n2)ccc1Cl,1,25.57
CCCCCCCCCCCCCCCCNC(=O)Oc1ccccc1C1CN(C)CCN1C,1,34.05
COC(=O)C12CCCCC=C1N(Cc1ccccc1OC)C(=O)C(CC(=O)NCCC(C)C)C2,1,22.69
CS(=O)(=O)c1ccc(-c2c(F)c(F)c(F)c(F)c2F)cc1,1,23.24
CC(C)(C)N1CC(=O)N(CCc2ccccc2)C(O)C1=O,1,23.22
COc1ccc(-c2ccc3c(c2)C2(N=C(C)C(=N)N2)C2(COC2)CO3)cn1,1,26.53
Cc1cccc(NC(=O)CSc2ccc3nnc(CCNS(=O)(=O)c4ccccc4)n3n2)c1C,1,26.54
COc1cccc(N(Cc2ccsc2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,1,27.17
CCOc1cccc(C(=O)NCC2CCN(Cc3cc(C)n[nH]3)C2)c1,1,27.49
C[N+]1(CCn2cc(COc3ccc(Br)cc3)nn2)CCCC1,1,25.51
Cc1nn2c(-c3ccccc3)nnc2c2ccccc12,1,19.27
O=C1C2(Cc3ccccc3C1(O)C(F)(F)F)OCCCO2,1,30.55
COc1ccc(-n2nc(C(F)(F)F)c(O)c2C(=O)C(=O)N=c2[nH]c(-c3ccc(Cl)cc3)cs2)cc1,1,44.31
C=c1[nH]c(=CN(CC)CC)c(=O)n1-c1nc(-c2ccc(OC)cc2)cs1,1,29.28
O=C(O)c1ccc2[nH]c(-c3ccc(NCc4cc(O)ccc4O)cc3)nc2c1,1,27.6
CCOC(=O)CCN(C)S(=O)(=O)c1ccc(S(=O)(=O)N(CCCO)Cc2ccc3c(c2)OCO3)cc1,1,39.34
COc1ccc(C(=O)N2CCC3(CC2)CCN(C(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC3)cc1,1,28.79
CC(O)c1ccc(-c2cn(C(CN3CCC(N(C)C)CC3)c3ccccc3)c(=O)[nH]c2=O)cc1,1,36.96
CCc1sc(C(=O)NC2CC(n3cnc4c(=NCc5ccc(C)cc5)[nH]cnc43)C2)cc1C,1,33.19
CCCCCCCCCCCCNC(=S)Nc1cc(OC)c([N+](=O)[O-])cc1C,1,25.04
O=C(c1cc2ccccc2cc1O)n1ccc2ccccc21,1,26.88
CC(=O)Nc1ccc(S(=O)(=O)N2CCCC(C(=O)NCCN3CCCC3)C2)cc1,1,27.78
Cc1sc2c(c1C)c1cc(Cl)ccc1c1nnc(C)n12,1,28.09
O=C(NCCCCC(NC(=O)OCc1ccccc1)C(=O)O)OCc1ccccc1,1,19.56
CCOc1cnc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)n(C)c2)c(N2CCCC2)n1,1,35.02
NC(=O)N1CCCc2cc(-c3cccc(-c4ccccc4F)c3)cnc21,1,23.5
CCCNC(=O)CSc1nc(=O)cc[nH]1,1,22.54
OCC(CO)OCn1cnc2c(Oc3ccccc3)c(F)c3[nH]ncc3c21,1,39.69
O=c1ccc2c(O)cc(CN3CCN(c4ccc(F)cc4)CC3)cc2o1,1,26.79
Cn1c(=O)c2oc3ccccc3c2n(C)c1=O,1,18.12
COC(=O)C(O)C(O)C=C(C)CCC1C=C2C(CCC1(C)O)C2(C)C,1,37.25
N#CC(C(=O)Sc1ccc(Cl)cc1)c1ccc(F)c(F)c1,1,25.47
c1ccc(N(c2ccccc2)c2nc3ccccc3o2)cc1,1,22.34
COc1ccc(C(=O)C(=O)N(C)CCC#N)cc1OC,1,26.67
Fc1ccc(C#Cc2cccc(-c3cc[nH]n3)c2)cc1F,1,30.63
Cc1ccc(OCCN(C)C(=O)Cc2ccc(-c3ccccc3)cc2)cc1,1,24.98
O=C(c1c2c(nc3ccccc13)CCCC2)N1CCN(c2cc3ncsc3cc2F)CC1,1,37.77
Cn1ccc2c(-c3cnc(N4CCOC(CF)C4)c(OC(F)(F)F)c3)nc(C#N)nc21,1,32.64
COC(=O)c1c2[nH]c3ccccc3c2cn1-c1ccc(Cl)cc1,1,28.15
COCCCN1CCN(c2cnn(CCN3CCN(c4cccc(Cl)c4Cl)CC3)c(=O)c2Cl)CC1,1,28.72
Cc1c(N2CC2)c(O)c2nc(N3CCOCC3)sc2c1O,1,23.3
O=C(NCC(O)CN1CCN(c2cccc(C(F)F)c2)CC1)c1cccnc1Sc1ccc([N+](=O)[O-])cc1,1,30.89
Cc1cn2c(n1)CC(NCC(O)C(Cc1cccc(NC(=O)CC3CCOCC3)c1)C(N)=O)CC2,1,42.21
Cc1nc(SCC(=O)c2cccnc2)nc2sc3sccc3c12,1,37.59
Cc1ccc(S(=O)(=O)n2cnnc2-c2ccc(NC(=O)N=c3cc[nH]cc3)cc2)cc1,1,35.04
Cc1cc(C)nc(N2CCC3(CC2)CCN(S(=O)(=O)c2ccccc2)CC3)n1,1,24.93
CC(=NNC(N)=S)c1sc(-c2ccccc2F)nc1C,1,24.79
N#Cc1ncc(C(N)=O)c(N2CCCCC2)n1,1,24.47
CCCCCn1nnc2c3c(O)c(O)ccc3sc21,1,30.41
O=C(Nc1ccc(N2CCN(C3CCCCC3)CC2)c(F)c1)c1cccc(Cl)c1,1,25.11
COc1ccc(NS(=O)(=O)c2ccc(C)cc2)c2ccccc12,1,24.35
O=C(N=c1ccc(Cl)c[nH]1)c1ccc2[nH]nnc2c1,1,23.31
Nc1ccc(C(C=Cc2ccccc2)=NO)cc1,1,21.36
CCCNC(=O)c1ccc(C(C)C)cc1OC1CCN(Cc2cccnc2)CC1,1,32.15
CCOC(=O)c1ccc(C=C2Oc3cc(O)ccc3C2=O)cc1,1,21.1
Cc1ccc2nc(N(CCCCN)c3nc(-c4ccccc4)c(-c4ccccc4)s3)sc2c1,1,34.59
COc1cc(C(=O)C=Cc2ccc(O)c(O)c2)ccc1OC1OC(C(=O)O)C(O)C(O)C1O,1,27.36
Cc1nnc(S(=O)(=O)c2cccc(C#N)c2)c2cc3ccsc3n12,1,30.86
Cc1ccc(N2C(=O)N(CC(=O)NC3CCS(=O)(=O)C3)c3ccccc3S2(=O)=O)cc1C,1,25.37
CCc1ccccc1N=c1cnc2[nH]ccc2[nH]1,1,24.92
CC(N)C(=O)Nc1ccc(F)cc1,1,18.84
COc1ccccc1C1CC(c2ccccc2)=NN1c1nc(O)c(C2=c3cc(F)ccc3=NC2=O)s1,1,27.84
O=C(CN1C(=O)NC2(CCCc3ccccc32)C1=O)c1ccccc1,1,20.95
COc1cc([N+](=O)[O-])ccc1CN1CCCC1c1noc(CN(C)C)n1,1,34.82
Fc1ccc(-c2[nH]c(-c3c(F)cccc3F)nc2-c2cccnc2)cc1,1,24.63
O=C(O)Cc1ccc(-c2ccc(OC(F)(F)F)cc2)cc1,1,20.63
Cc1cc2c(cc1C)OC(=Cc1ccc(-c3ccc(F)c(Cl)c3)o1)C(=O)N2,1,39.22
CC1(N)CCN(c2nc3ccc(Cl)cc3c(=Nc3ccc(C(F)(F)F)cc3)[nH]2)C1,1,36.3
O=C(O)C(=Cc1ccc(Br)cc1)Sc1nc(=O)c(Cc2ccccc2)c[nH]1,1,29.74
COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1cccc(C(F)(F)F)c1,1,22.19
CC(C)S(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2s1,1,29.8
Cc1c[nH]c(=NC(=O)C=Cc2cccs2)s1,1,21.31
C=C1CCC2(C)CC(=O)C(C)(O)C(OC(C)=O)C2C1=O,1,33.39
CC(C)CC(NC(=O)c1cccs1)C(=O)N1CCC(c2ccc(Cl)cc2)CC1,1,25.25
COc1cc2c(c(Br)c1OC)CC[n+]1cc3cc4c(cc3cc1-2)OCO4,1,26.24
Cc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1C(=O)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,1,28.02
CCCCCOc1ccc2c(c1)OC(c1ccccc1C)N(C(C)=O)c1ccccc1-2,1,29.57
OCC(n1c(O)c2c(c1O)C1C(Cl)C2C(Br)C1Br)C(Cl)(Cl)Cl,1,28.65
CC(C)CCN1C(=O)NC(NC(=O)OC(C)(C)C)(C(F)(F)F)C1C,1,31.47
Oc1cccc(-c2nc3c(=Nc4ccccc4)[nH]cnc3[nH]2)c1,1,24.29
O=S1(=O)c2ccccc2Oc2cc(N3CCC(O)CC3)c(F)cc21,1,27.14
